,Gene name,Gene stable ID
15372,CRELD2,ENSDARG00000029071
15373,DDIT3,ENSDARG00000059836
15374,CAPRIN1,ENSDARG00000009346
15375,PPP1R3B,ENSDARG00000044691
15376,marchf1,ENSDARG00000037487
15377,CETN1,ENSDARG00000101510
15378,si:ch211-241a17.6,ENSDARG00000101745
15379,sftpba,ENSDARG00000094708
15380,robo4,ENSDARG00000009387
15381,fam185a,ENSDARG00000019142
15382,CUL4A,ENSDARG00000096578
15383,mcama,ENSDARG00000089643
15384,ALKBH8,ENSDARG00000060256
15385,CEP170,ENSDARG00000006128
15386,HMGXB3,ENSDARG00000077823
15387,ylpm1,ENSDARG00000043680
15388,cimip5,ENSDARG00000078140
15389,si:ch211-214p13.8,ENSDARG00000092106
15390,DLD,ENSDARG00000008785
15391,FLRT1,ENSDARG00000075597
15392,arhgef3l,ENSDARG00000037554
15393,KCNK9,ENSDARG00000104563
15394,ATP5PF,ENSDARG00000014313
15395,si:dkeyp-93a5.2,ENSDARG00000052064
15396,MACROD1,ENSDARG00000029609
15397,r3hcc1l,ENSDARG00000089243
15398,C1GALT1C1,ENSDARG00000036335
15399,ftr60,ENSDARG00000095609
15400,si:dkey-239b22.2,ENSDARG00000097826
15401,exoc3l2b,ENSDARG00000030782
15402,itln2,ENSDARG00000036084
15403,DRG2,ENSDARG00000006642
15404,si:ch73-160i9.2,ENSDARG00000019093
15405,RSPH9,ENSDARG00000017355
15406,UQCRH,ENSDARG00000059128
15407,znf1113,ENSDARG00000096172
15408,col19a1,ENSDARG00000076163
15409,ABHD4,ENSDARG00000102887
15410,si:dkey-30j19.3,ENSDARG00000092847
15411,ACO2,ENSDARG00000007294
15412,ACAP2,ENSDARG00000056478
15413,si:ch211-133d10.1,ENSDARG00000105264
15414,KCNF1,ENSDARG00000027285
15415,NDUFA8,ENSDARG00000058041
15416,si:ch73-144d13.5,ENSDARG00000097812
15417,si:ch211-262h13.4,ENSDARG00000094527
15418,VARS1,ENSDARG00000044575
15419,SCAMP2,ENSDARG00000010279
15420,slc35a4,ENSDARG00000062379
15421,gkup,ENSDARG00000069409
15422,si:ch211-136a13.2,ENSDARG00000092142
15423,UBQLN4,ENSDARG00000052975
15424,si:ch73-160i9.3,ENSDARG00000058547
15425,WSB1,ENSDARG00000021343
15426,SOX1,ENSDARG00000069866
15427,COQ10B,ENSDARG00000056141
15428,ZNF652,ENSDARG00000062302
15429,FGF20,ENSDARG00000007356
15430,asb18,ENSDARG00000114572
15431,si:ch73-301j1.1,ENSDARG00000096669
15432,CTDSPL,ENSDARG00000062116
15433,HADHA,ENSDARG00000060594
15434,PLCXD3,ENSDARG00000054794
15435,si:dkeyp-74a11.3,ENSDARG00000095078
15436,ASB3,ENSDARG00000005246
15437,FOXRED2,ENSDARG00000061354
15438,SAT2,ENSDARG00000075140
15439,kansl1l,ENSDARG00000075284
15440,SRPX,ENSDARG00000010318
15441,zfyve16,ENSDARG00000075747
15442,DCP2,ENSDARG00000104242
15443,MKRN2,ENSDARG00000007630
15444,EDIL3,ENSDARG00000060877
15445,SP6,ENSDARG00000099880
15446,si:dkey-91d10.9,ENSDARG00000094116
15447,MAPK12,ENSDARG00000042021
15448,si:ch211-167h17.1,ENSDARG00000091775
15449,ABI1,ENSDARG00000062991
15450,si:ch211-247j10.1,ENSDARG00000096816
15451,ANAPC1,ENSDARG00000075687
15452,zgc:194210,ENSDARG00000073799
15453,tnfsf10l,ENSDARG00000004196
15454,CDNF,ENSDARG00000075501
15455,LZIC,ENSDARG00000055899
15456,zbtb25,ENSDARG00000042383
15457,zgc:158868,ENSDARG00000069379
15458,si:dkey-66i24.12,ENSDARG00000097740
15459,ltb4r2a,ENSDARG00000088615
15460,tex36,ENSDARG00000097920
15461,BTF3,ENSDARG00000035400
15462,MANF,ENSDARG00000063177
15463,kcnj11,ENSDARG00000051880
15464,SLC17A9,ENSDARG00000011049
15465,dnase1l1l,ENSDARG00000023861
15466,inppl1b,ENSDARG00000001442
15467,LIM2,ENSDARG00000015445
15468,fhdc5,ENSDARG00000095962
15469,NEU3,ENSDARG00000010047
15470,nup42,ENSDARG00000029043
15471,FRMD8,ENSDARG00000073696
15472,si:ch211-272h9.6,ENSDARG00000093776
15473,si:ch211-161m3.1,ENSDARG00000103400
15474,pvalb3,ENSDARG00000022817
15475,zgc:153169,ENSDARG00000034605
15476,si:dkey-46g23.2,ENSDARG00000115817
15477,mkrn2os.1,ENSDARG00000086655
15478,znf423,ENSDARG00000059707
15479,eif5a,ENSDARG00000017235
15480,NMNAT1,ENSDARG00000105748
15481,,ENSDARG00000105512
15482,si:ch211-136a13.1,ENSDARG00000060927
15483,csnk2a1,ENSDARG00000002082
15484,si:ch211-180a12.2,ENSDARG00000087857
15485,GAL3ST3,ENSDARG00000073728
15486,tiparp,ENSDARG00000061841
15487,CSDE1,ENSDARG00000074758
15488,MIF,ENSDARG00000071336
15489,KRI1,ENSDARG00000075380
15490,or64b3,ENSDARG00000058765
15491,,ENSDARG00000105469
15492,si:ch73-105b23.6,ENSDARG00000087190
15493,GALR2,ENSDARG00000020853
15494,DNAL4,ENSDARG00000031116
15495,si:dkeyp-82b4.5,ENSDARG00000098621
15496,,ENSDARG00000105417
15497,CRYZ,ENSDARG00000016074
15498,BIN1,ENSDARG00000042114
15499,si:ch211-89o9.6,ENSDARG00000075639
15500,pimr147,ENSDARG00000112207
15501,adgrf3b,ENSDARG00000093008
15502,nmnat1-rbp7a,ENSDARG00000055893
15503,SLC25A46,ENSDARG00000035181
15504,si:ch211-188p14.6,ENSDARG00000102872
15505,pvalb2,ENSDARG00000002768
15506,si:ch211-283g2.5,ENSDARG00000108953
15507,mrap2a,ENSDARG00000074763
15508,pimr150,ENSDARG00000092589
15509,KLHL21,ENSDARG00000039255
15510,acd,ENSDARG00000078055
15511,ALDH9A1,ENSDARG00000055331
15512,si:ch211-195m9.2p,ENSDARG00000071407
15513,PDK3,ENSDARG00000014527
15514,GFER,ENSDARG00000070061
15515,SEC61A1,ENSDARG00000021669
15516,SHPRH,ENSDARG00000075884
15517,si:dkeyp-2g11.1,ENSDARG00000097577
15518,si:dkey-211g8.1,ENSDARG00000036728
15519,trim63a,ENSDARG00000028027
15520,elob,ENSDARG00000097471
15521,rbp7a,ENSDARG00000091906
15522,GID8,ENSDARG00000037589
15523,APBB1IP,ENSDARG00000016505
15524,si:ch211-198c19.3,ENSDARG00000095533
15525,ZBTB1,ENSDARG00000023040
15526,znf541,ENSDARG00000052188
15527,RRM2B,ENSDARG00000033367
15528,znf423,ENSDARG00000095732
15529,GOLGA3,ENSDARG00000062511
15530,pimr143,ENSDARG00000094145
15531,IREB2,ENSDARG00000021466
15532,ELOB,ENSDARG00000037980
15533,si:ch73-95a24.1,ENSDARG00000096518
15534,COLEC12,ENSDARG00000061140
15535,mep1a.2,ENSDARG00000008029
15536,si:dkeyp-93a5.3,ENSDARG00000096975
15537,gall,ENSDARG00000096760
15538,tia1l,ENSDARG00000026476
15539,si:dkey-83m22.17,ENSDARG00000097389
15540,enpp1,ENSDARG00000005789
15541,STAG2,ENSDARG00000053668
15542,si:dkeyp-117b11.2,ENSDARG00000076419
15543,,ENSDARG00000116394
15544,si:dkeyp-121d2.7,ENSDARG00000086245
15545,gcna,ENSDARG00000101060
15546,GRAMD1C,ENSDARG00000076238
15547,si:dkey-271n12.1,ENSDARG00000088743
15548,SYNGR3,ENSDARG00000014871
15549,UBA3,ENSDARG00000057987
15550,si:dkey-58i8.5,ENSDARG00000098818
15551,HCCS,ENSDARG00000095776
15552,RASA1,ENSDARG00000073665
15553,si:dkeyp-82b4.6,ENSDARG00000100653
15554,znf1064,ENSDARG00000087645
15555,SYNE1,ENSDARG00000009499
15556,zgc:111983,ENSDARG00000006588
15557,SLC6A8,ENSDARG00000043646
15558,ftr61,ENSDARG00000055520
15559,ZC2HC1A,ENSDARG00000027915
15560,TRAPPC12,ENSDARG00000060101
15561,RPL10A,ENSDARG00000042905
15562,znf1016,ENSDARG00000101760
15563,lrriq3,ENSDARG00000078611
15564,mto1,ENSDARG00000055679
15565,pimr146,ENSDARG00000115302
15566,KLHL10,ENSDARG00000005814
15567,CHST12,ENSDARG00000077198
15568,RORA,ENSDARG00000031768
15569,FANCC,ENSDARG00000055232
15570,reep1,ENSDARG00000014854
15571,MED10,ENSDARG00000070623
15572,si:ch211-243g18.3,ENSDARG00000092826
15573,FPGT,ENSDARG00000042139
15574,USP28,ENSDARG00000008880
15575,iqca1,ENSDARG00000057276
15576,PTGS2,ENSDARG00000010276
15577,tradv25.0.1,ENSDARG00000098496
15578,si:dkey-10b15.7p,ENSDARG00000094713
15579,SLC7A7,ENSDARG00000055226
15580,cryba1l2,ENSDARG00000014803
15581,si:dkey-111e8.4,ENSDARG00000093547
15582,TYW3,ENSDARG00000038222
15583,si:dkey-31b10.2,ENSDARG00000094449
15584,si:dkey-229e3.2,ENSDARG00000097217
15585,ets2,ENSDARG00000103980
15586,EXOC7,ENSDARG00000087229
15587,def6c,ENSDARG00000034717
15588,ndufa5,ENSDARG00000039346
15589,si:dkey-23f21.1,ENSDARG00000093428
15590,si:dkey-10b15.11p,ENSDARG00000068819
15591,si:ch211-238e22.7,ENSDARG00000100777
15592,si:ch73-44m9.2,ENSDARG00000094821
15593,dlgap4a,ENSDARG00000060849
15594,PIK3C3,ENSDARG00000054829
15595,bbof1b,ENSDARG00000062924
15596,TUBA1A,ENSDARG00000001889
15597,HTR3B,ENSDARG00000061749
15598,BPGM,ENSDARG00000070826
15599,zgc:194101,ENSDARG00000076828
15600,si:dkey-267j14.7,ENSDARG00000094685
15601,lrrc53,ENSDARG00000097415
15602,TRAF3IP1,ENSDARG00000010300
15603,tradv26.0,ENSDARG00000100637
15604,abcg2d,ENSDARG00000016818
15605,si:dkey-10b15.8,ENSDARG00000092625
15606,NR2F1,ENSDARG00000052695
15607,tradv24.0.3,ENSDARG00000100345
15608,IQSEC3,ENSDARG00000093091
15609,rom1a,ENSDARG00000019752
15610,BAG5,ENSDARG00000017316
15611,si:ch73-44m9.3,ENSDARG00000040640
15612,tmem269,ENSDARG00000079307
15613,GASK1B,ENSDARG00000077054
15614,KCNG1,ENSDARG00000099038
15615,MICU3,ENSDARG00000078599
15616,tuba1b,ENSDARG00000045367
15617,LY75,ENSDARG00000053113
15618,si:ch73-44m9.1,ENSDARG00000077115
15619,NISCH,ENSDARG00000043077
15620,pcsk1nl,ENSDARG00000076170
15621,pimr145,ENSDARG00000109890
15622,ERBB3,ENSDARG00000006202
15623,aifm4,ENSDARG00000061634
15624,zc3h14,ENSDARG00000041402
15625,tradv25.0.2,ENSDARG00000099027
15626,si:zfos-979f1.4,ENSDARG00000097052
15627,KHSRP,ENSDARG00000026489
15628,si:zfos-979f1.2,ENSDARG00000011652
15629,HPRT1,ENSDARG00000008884
15630,RBM15B,ENSDARG00000078966
15631,cfap184,ENSDARG00000035963
15632,si:ch211-234c11.2,ENSDARG00000093041
15633,si:ch211-128n12.5,ENSDARG00000099831
15634,itga6b,ENSDARG00000069946
15635,ftr35,ENSDARG00000089388
15636,si:ch211-286e11.3,ENSDARG00000094260
15637,vwa5b2,ENSDARG00000075886
15638,FKBP8,ENSDARG00000001734
15639,si:dkey-34f9.2,ENSDARG00000068945
15640,PPWD1,ENSDARG00000063161
15641,DLX5,ENSDARG00000042296
15642,cpa2,ENSDARG00000010146
15643,si:dkey-10b15.9p,ENSDARG00000093522
15644,n4bp2l2,ENSDARG00000103507
15645,si:ch211-227m13.1,ENSDARG00000096917
15646,lrrc75ba,ENSDARG00000074308
15647,rin1b,ENSDARG00000070100
15648,zfp91,ENSDARG00000079631
15649,si:ch211-80h18.2,ENSDARG00000092300
15650,ACKR3,ENSDARG00000058179
15651,si:ch211-227n20.2,ENSDARG00000095087
15652,MRPL35,ENSDARG00000070589
15653,REN,ENSDARG00000041858
15654,glud1a,ENSDARG00000008816
15655,CUEDC1,ENSDARG00000054748
15656,CACNA1S,ENSDARG00000029457
15657,si:dkey-10b15.10p,ENSDARG00000068800
15658,si:dkeyp-79b7.8,ENSDARG00000099408
15659,NEU3,ENSDARG00000058327
15660,cspp1b,ENSDARG00000091628
15661,FAM86B2,ENSDARG00000054950
15662,NIPBL,ENSDARG00000061052
15663,B3GNT5,ENSDARG00000004396
15664,zgc:113337,ENSDARG00000041998
15665,si:ch211-193k19.2,ENSDARG00000077572
15666,si:ch73-351f10.4,ENSDARG00000101648
15667,pimr148,ENSDARG00000095054
15668,DLX6,ENSDARG00000042291
15669,si:dkey-111e8.5,ENSDARG00000093960
15670,si:dkey-26o16.7,ENSDARG00000099206
15671,si:ch211-272h9.5,ENSDARG00000092167
15672,PDS5B,ENSDARG00000098897
15673,zgc:66455,ENSDARG00000052375
15674,si:dkey-10b15.5p,ENSDARG00000098865
15675,cops8,ENSDARG00000024846
15676,si:ch211-227n20.3,ENSDARG00000096610
15677,SELENOO,ENSDARG00000041951
15678,tdrd12,ENSDARG00000075217
15679,st3gal1,ENSDARG00000079654
15680,btbd16,ENSDARG00000027710
15681,or64b2,ENSDARG00000105730
15682,zgc:153157,ENSDARG00000070423
15683,SHLD2,ENSDARG00000038686
15684,RALGAPA1,ENSDARG00000076889
15685,abhd17c,ENSDARG00000058452
15686,pimr167,ENSDARG00000109962
15687,si:ch73-167f18.3,ENSDARG00000095933
15688,abhd5b,ENSDARG00000100388
15689,REEP5,ENSDARG00000100742
15690,or62c5,ENSDARG00000091929
15691,P4HA1,ENSDARG00000071082
15692,TRIM2,ENSDARG00000031817
15693,C3H16orf89,ENSDARG00000075345
15694,NFYA,ENSDARG00000042004
15695,si:ch211-250n8.1,ENSDARG00000088736
15696,SGK2,ENSDARG00000063370
15697,si:ch211-223f3.1,ENSDARG00000093537
15698,si:ch211-234c11.3,ENSDARG00000093615
15699,leng9,ENSDARG00000062374
15700,PSME1,ENSDARG00000002165
15701,gpr55bp,ENSDARG00000038553
15702,DIO2,ENSDARG00000094857
15703,USP32,ENSDARG00000061895
15704,KLHL20,ENSDARG00000038801
15705,OLFM3,ENSDARG00000071493
15706,si:ch211-212d10.1,ENSDARG00000014623
15707,REV1,ENSDARG00000018296
15708,rassf2b,ENSDARG00000044044
15709,BRD1,ENSDARG00000051798
15710,faah,ENSDARG00000077764
15711,si:dkey-10b15.12p,ENSDARG00000090177
15712,znf1036,ENSDARG00000094443
15713,tradv23.0.1,ENSDARG00000103876
15714,pnck,ENSDARG00000043648
15715,ABI2,ENSDARG00000014875
15716,SPG7,ENSDARG00000068187
15717,pimr144,ENSDARG00000117202
15718,gpr132a,ENSDARG00000021497
15719,PLXNA2,ENSDARG00000060372
15720,rims2a,ENSDARG00000101606
15721,trim63b,ENSDARG00000086685
15722,PLCB3,ENSDARG00000068246
15723,si:ch211-76l23.5,ENSDARG00000096266
15724,VEZF1,ENSDARG00000061030
15725,UNK,ENSDARG00000000935
15726,CHRM4,ENSDARG00000069254
15727,ACTR5,ENSDARG00000098235
15728,TTYH3,ENSDARG00000007678
15729,si:ch1073-441p17.1,ENSDARG00000095861
15730,SDAD1,ENSDARG00000105117
15731,CILP,ENSDARG00000053362
15732,zgc:193505,ENSDARG00000093584
15733,fynb,ENSDARG00000025319
15734,tradv24.0.4,ENSDARG00000103772
15735,CHTF8,ENSDARG00000069045
15736,PPT2,ENSDARG00000104542
15737,MAST1,ENSDARG00000088789
15738,si:ch211-76l23.4,ENSDARG00000096242
15739,sned1,ENSDARG00000044433
15740,si:ch211-221g5.2,ENSDARG00000095646
15741,plcl5,ENSDARG00000062575
15742,SMARCAD1,ENSDARG00000073721
15743,si:ch73-105b23.1,ENSDARG00000087558
15744,THOC3,ENSDARG00000056517
15745,ERBB4,ENSDARG00000090408
15746,si:ch211-34m5.2p,ENSDARG00000105693
15747,PAQR3,ENSDARG00000017703
15748,si:dkey-183p4.10,ENSDARG00000077907
15749,si:ch73-168d20.1,ENSDARG00000039900
15750,si:ch211-194p6.10,ENSDARG00000105568
15751,bpifcl,ENSDARG00000099980
15752,lhfpl4b,ENSDARG00000076943
15753,ITM2C,ENSDARG00000039650
15754,cald1b,ENSDARG00000086391
15755,slc6a22.1,ENSDARG00000000730
15756,IFT70A,ENSDARG00000038024
15757,pjvk,ENSDARG00000079945
15758,CLIC4,ENSDARG00000022995
15759,si:ch73-186j5.2,ENSDARG00000018301
15760,pimr55,ENSDARG00000057769
15761,CRY2,ENSDARG00000102403
15762,sat2a.2,ENSDARG00000036430
15763,zgc:195075,ENSDARG00000060049
15764,RAD51,ENSDARG00000041411
15765,EIF1,ENSDARG00000012688
15766,fam174c,ENSDARG00000101341
15767,VRTN,ENSDARG00000061963
15768,lmtk3,ENSDARG00000029114
15769,GANC,ENSDARG00000074556
15770,HOXB5,ENSDARG00000054030
15771,GTPBP8,ENSDARG00000075033
15772,lpar5a,ENSDARG00000010384
15773,si:dkey-188k17.2,ENSDARG00000104522
15774,SLC2A1,ENSDARG00000001437
15775,DMRTA2,ENSDARG00000039412
15776,HES6,ENSDARG00000019335
15777,ARHGEF17,ENSDARG00000101644
15778,si:ch211-238e22.5,ENSDARG00000100229
15779,POLE,ENSDARG00000058533
15780,NSUN6,ENSDARG00000103478
15781,PDCL,ENSDARG00000009480
15782,SLC26A4,ENSDARG00000069431
15783,sp100.1,ENSDARG00000055359
15784,phc3,ENSDARG00000074604
15785,si:dkeyp-75h12.7,ENSDARG00000105583
15786,VPS33A,ENSDARG00000101116
15787,ANO3,ENSDARG00000058015
15788,LENG1,ENSDARG00000037633
15789,PHOSPHO1,ENSDARG00000008403
15790,si:dkey-71d15.2,ENSDARG00000094753
15791,ACTL6A,ENSDARG00000070828
15792,RPS6KA1,ENSDARG00000033437
15793,METTL21A,ENSDARG00000012051
15794,RIPOR1,ENSDARG00000062178
15795,urgcp,ENSDARG00000036767
15796,mbpb,ENSDARG00000089413
15797,tank,ENSDARG00000067723
15798,pabpc1b,ENSDARG00000021140
15799,CSGALNACT2,ENSDARG00000061400
15800,tradv25.0.3,ENSDARG00000099140
15801,FAM193A,ENSDARG00000102787
15802,MICU3,ENSDARG00000074255
15803,OPRD1,ENSDARG00000037159
15804,tmem119a,ENSDARG00000095259
15805,tradv24.0.5,ENSDARG00000101738
15806,NATD1,ENSDARG00000038281
15807,EIF2B1,ENSDARG00000091402
15808,TADA2B,ENSDARG00000003769
15809,si:dkeyp-2g11.2,ENSDARG00000097158
15810,POLR2D,ENSDARG00000076509
15811,RBPMS2,ENSDARG00000079578
15812,NEU3,ENSDARG00000096381
15813,vrk1p,ENSDARG00000091657
15814,si:ch73-2d23.1,ENSDARG00000093297
15815,HAS3,ENSDARG00000057210
15816,si:dkey-204a24.11,ENSDARG00000058685
15817,si:ch211-238e22.2,ENSDARG00000112450
15818,tbl1xr1b,ENSDARG00000008966
15819,DAZL,ENSDARG00000036214
15820,si:ch73-295i22.5,ENSDARG00000103434
15821,HTR3A,ENSDARG00000089212
15822,si:ch211-191d15.2,ENSDARG00000092834
15823,si:dkey-273o13.3,ENSDARG00000095402
15824,si:ch73-167f18.4,ENSDARG00000095970
15825,TMA16,ENSDARG00000008068
15826,armc10,ENSDARG00000062960
15827,taar20c,ENSDARG00000054261
15828,BECN1,ENSDARG00000079128
15829,zgc:123217,ENSDARG00000059026
15830,si:rp71-26b20.2,ENSDARG00000092319
15831,si:ch211-238e22.4,ENSDARG00000094500
15832,znf1146,ENSDARG00000096014
15833,si:ch73-215f7.1,ENSDARG00000098512
15834,si:ch211-249g19.14p,ENSDARG00000095012
15835,TIAM2,ENSDARG00000087780
15836,si:dkey-40n15.3,ENSDARG00000115628
15837,si:dkey-83m22.15p,ENSDARG00000092012
15838,si:ch211-262h13.5,ENSDARG00000070892
15839,si:dkey-1h6.6,ENSDARG00000093696
15840,asgr1c.1,ENSDARG00000108340
15841,c7a,ENSDARG00000042172
15842,taar20c1,ENSDARG00000111901
15843,si:ch211-68a17.2,ENSDARG00000096914
15844,ZBTB16,ENSDARG00000007184
15845,TCF7L2,ENSDARG00000004415
15846,si:ch211-238e22.1,ENSDARG00000099355
15847,si:dkey-83m22.14p,ENSDARG00000114293
15848,SLC7A3,ENSDARG00000020645
15849,IRX5,ENSDARG00000034043
15850,,ENSDARG00000105381
15851,c3b.1,ENSDARG00000093068
15852,taar20u,ENSDARG00000109978
15853,TMEM244,ENSDARG00000043847
15854,si:dkeyp-117b11.3,ENSDARG00000095437
15855,LAMTOR2,ENSDARG00000039872
15856,cirbpb,ENSDARG00000013351
15857,si:ch211-214p13.7,ENSDARG00000092288
15858,fxyd12,ENSDARG00000103639
15859,STUB1,ENSDARG00000045228
15860,COL6A2,ENSDARG00000061436
15861,tmem63a,ENSDARG00000031956
15862,si:ch211-212k18.13,ENSDARG00000105614
15863,NEUROD2,ENSDARG00000016854
15864,taar20t,ENSDARG00000095035
15865,MYH11,ENSDARG00000009782
15866,acte1,ENSDARG00000079111
15867,MOB2,ENSDARG00000023214
15868,f5,ENSDARG00000055705
15869,lipia,ENSDARG00000007108
15870,si:ch211-76l23.6,ENSDARG00000096287
15871,rxrbb,ENSDARG00000002006
15872,zgc:123321,ENSDARG00000039726
15873,si:ch211-198o19.2,ENSDARG00000095869
15874,ALG1L2,ENSDARG00000054963
15875,casp23,ENSDARG00000014657
15876,si:ch211-191g22.2,ENSDARG00000105586
15877,ZDHHC20,ENSDARG00000058178
15878,si:ch211-37e10.1,ENSDARG00000055506
15879,TERT,ENSDARG00000042637
15880,PAK4,ENSDARG00000018110
15881,L3MBTL3,ENSDARG00000025983
15882,TMEM144,ENSDARG00000036247
15883,si:ch211-214p13.9,ENSDARG00000091411
15884,rbm25a,ENSDARG00000039266
15885,znf1152,ENSDARG00000086744
15886,skap1,ENSDARG00000001498
15887,rmdn3,ENSDARG00000041407
15888,nxf1a,ENSDARG00000086017
15889,si:dkey-40n15.1,ENSDARG00000116117
15890,dtx4b,ENSDARG00000078016
15891,PPP1R12A,ENSDARG00000010784
15892,epcam,ENSDARG00000040534
15893,CPT1B,ENSDARG00000058285
15894,si:dkey-45h7.1,ENSDARG00000093618
15895,si:dkey-83m22.13p,ENSDARG00000109778
15896,rab42a,ENSDARG00000034215
15897,zgc:171775,ENSDARG00000058381
15898,SLC35A3,ENSDARG00000013222
15899,ALDOA,ENSDARG00000034470
15900,PHF19,ENSDARG00000078050
15901,gjd5,ENSDARG00000054744
15902,pth2,ENSDARG00000022951
15903,OXA1L,ENSDARG00000069313
15904,si:ch211-203d7.1,ENSDARG00000096991
15905,rangrf,ENSDARG00000098786
15906,si:ch73-223f5.1,ENSDARG00000105364
15907,ETNK1,ENSDARG00000019420
15908,si:dkey-21a6.5,ENSDARG00000091813
15909,SLC29A3,ENSDARG00000077828
15910,si:dkey-83m22.12p,ENSDARG00000094961
15911,RAB1B,ENSDARG00000029663
15912,irx4b,ENSDARG00000036051
15913,or64a1,ENSDARG00000095060
15914,ANKRD54,ENSDARG00000055743
15915,si:ch211-238e22.8,ENSDARG00000104804
15916,IRF2BP2,ENSDARG00000098635
15917,guca1g,ENSDARG00000045737
15918,wdr73,ENSDARG00000023152
15919,si:ch73-223f5.2,ENSDARG00000105493
15920,tnnt2d,ENSDARG00000002988
15921,MRPS22,ENSDARG00000018073
15922,znf1071,ENSDARG00000098987
15923,si:ch211-197e10.1,ENSDARG00000096215
15924,UCK1,ENSDARG00000022218
15925,WASH6P,ENSDARG00000063457
15926,si:dkey-11p10.7,ENSDARG00000092334
15927,zgc:101810,ENSDARG00000004658
15928,KLF9,ENSDARG00000068194
15929,adgrf11,ENSDARG00000075134
15930,FKBP2,ENSDARG00000044540
15931,slc51a,ENSDARG00000045306
15932,zgc:101566,ENSDARG00000086342
15933,GRPEL1,ENSDARG00000010021
15934,si:ch211-113i9.6,ENSDARG00000105331
15935,valopb,ENSDARG00000054181
15936,RELCH,ENSDARG00000101443
15937,pimr60,ENSDARG00000070627
15938,si:ch73-295i22.4,ENSDARG00000114702
15939,neu3.5,ENSDARG00000096368
15940,TM7SF2,ENSDARG00000032816
15941,si:dkey-11c5.12,ENSDARG00000096704
15942,si:ch211-244o22.2,ENSDARG00000068759
15943,si:ch211-249g19.19p,ENSDARG00000095736
15944,si:dkey-172f14.2,ENSDARG00000098045
15945,RAB39B,ENSDARG00000019312
15946,CHST1,ENSDARG00000088593
15947,IRX1,ENSDARG00000056594
15948,taar20l,ENSDARG00000096070
15949,ARB2A,ENSDARG00000052697
15950,adh5l,ENSDARG00000087262
15951,si:ch211-168b3.2,ENSDARG00000096809
15952,VAX1,ENSDARG00000021916
15953,PRKCB,ENSDARG00000008723
15954,sgms2b,ENSDARG00000036897
15955,PSME3,ENSDARG00000012234
15956,DUSP8,ENSDARG00000009299
15957,si:dkey-14k21.1,ENSDARG00000093939
15958,zgc:152863,ENSDARG00000099969
15959,MARS1,ENSDARG00000034396
15960,SASH3,ENSDARG00000016541
15961,hemgn,ENSDARG00000096667
15962,dnlz,ENSDARG00000068655
15963,ZCCHC7,ENSDARG00000055443
15964,rps6kal,ENSDARG00000037574
15965,zgc:171927,ENSDARG00000033056
15966,ftr59,ENSDARG00000095864
15967,UTS2,ENSDARG00000017340
15968,si:ch211-166a6.5,ENSDARG00000079745
15969,tradv23.0.2,ENSDARG00000104046
15970,si:ch73-316k5.5,ENSDARG00000096154
15971,MPI,ENSDARG00000030786
15972,h2ax,ENSDARG00000029406
15973,FERMT3,ENSDARG00000030938
15974,PRR12,ENSDARG00000075849
15975,pdcd11,ENSDARG00000052480
15976,si:ch211-243g18.2,ENSDARG00000044261
15977,ccdc171,ENSDARG00000027381
15978,kat5a,ENSDARG00000004587
15979,adh8b,ENSDARG00000024278
15980,csf1b,ENSDARG00000068263
15981,si:ch211-195m9.3,ENSDARG00000096365
15982,ARG1,ENSDARG00000057429
15983,si:dkey-163f14.5,ENSDARG00000100936
15984,si:dkey-127k13.1,ENSDARG00000060395
15985,si:ch211-67f24.6,ENSDARG00000092896
15986,cdca5,ENSDARG00000044437
15987,CLASP2,ENSDARG00000020345
15988,si:ch211-229l10.11,ENSDARG00000101223
15989,GGACT,ENSDARG00000070579
15990,SRC,ENSDARG00000008107
15991,PDP1,ENSDARG00000076308
15992,or121-2p,ENSDARG00000105797
15993,AIFM1,ENSDARG00000058088
15994,zgc:153292,ENSDARG00000070458
15995,CLP1,ENSDARG00000063663
15996,FNDC3B,ENSDARG00000078179
15997,plex9.2,ENSDARG00000093773
15998,rs1a,ENSDARG00000027236
15999,or63a2,ENSDARG00000105707
16000,si:dkey-171c9.3,ENSDARG00000102228
16001,ZDHHC9,ENSDARG00000060515
16002,GGACT,ENSDARG00000038248
16003,CDKN3,ENSDARG00000039130
16004,fgfbp3,ENSDARG00000040162
16005,or63b1,ENSDARG00000087761
16006,CHKB,ENSDARG00000063167
16007,MAP2K4,ENSDARG00000063583
16008,si:dkey-100h21.2,ENSDARG00000094102
16009,IP6K2,ENSDARG00000019613
16010,TMEM121,ENSDARG00000061562
16011,si:dkey-25o16.4,ENSDARG00000096554
16012,SLAIN1,ENSDARG00000019185
16013,ccnb3,ENSDARG00000034855
16014,CRAT,ENSDARG00000040248
16015,FNIP2,ENSDARG00000077648
16016,TMEM125,ENSDARG00000075980
16017,si:ch211-195b15.7,ENSDARG00000017579
16018,si:dkey-56e3.2,ENSDARG00000092551
16019,socs4,ENSDARG00000078509
16020,ZNF800,ENSDARG00000004594
16021,zgc:113142,ENSDARG00000038969
16022,hoxb1b,ENSDARG00000054033
16023,psip1b,ENSDARG00000077405
16024,si:dkey-153k10.6,ENSDARG00000109844
16025,PPEF1,ENSDARG00000020191
16026,ZBTB48,ENSDARG00000039263
16027,znf1093,ENSDARG00000112541
16028,map2,ENSDARG00000055052
16029,KCNH5,ENSDARG00000043220
