Gene ID,Majority detection flag
ENSSSCG00000001942,absent
ENSSSCG00000001944,absent
ENSSSCG00000001945,absent
ENSSSCG00000001946,present
ENSSSCG00000001947,present
ENSSSCG00000001949,absent
ENSSSCG00000001950,present
ENSSSCG00000001952,present
ENSSSCG00000001955,present
ENSSSCG00000001958,present
ENSSSCG00000001959,present
ENSSSCG00000001960,present
ENSSSCG00000001963,present
ENSSSCG00000001964,present
ENSSSCG00000001966,present
ENSSSCG00000001968,present
ENSSSCG00000001970,present
ENSSSCG00000001971,present
ENSSSCG00000001972,present
ENSSSCG00000001973,present
ENSSSCG00000001974,present
ENSSSCG00000001975,present
ENSSSCG00000001977,present
ENSSSCG00000001978,present
ENSSSCG00000001979,absent
ENSSSCG00000001982,present
ENSSSCG00000001983,present
ENSSSCG00000001984,present
ENSSSCG00000001985,absent
ENSSSCG00000001986,absent
ENSSSCG00000001987,present
ENSSSCG00000001988,absent
ENSSSCG00000001989,absent
ENSSSCG00000001990,present
ENSSSCG00000001991,present
ENSSSCG00000001992,present
ENSSSCG00000001993,absent
ENSSSCG00000001994,present
ENSSSCG00000002000,present
ENSSSCG00000002001,present
ENSSSCG00000002002,present
ENSSSCG00000002003,present
ENSSSCG00000002004,present
ENSSSCG00000002005,present
ENSSSCG00000002006,present
ENSSSCG00000002007,absent
ENSSSCG00000002008,present
ENSSSCG00000002009,present
ENSSSCG00000002010,absent
ENSSSCG00000002011,absent
ENSSSCG00000002012,absent
ENSSSCG00000002013,present
ENSSSCG00000002014,absent
ENSSSCG00000002015,present
ENSSSCG00000002016,present
ENSSSCG00000002020,present
ENSSSCG00000002023,present
ENSSSCG00000002025,present
ENSSSCG00000002026,absent
ENSSSCG00000002028,absent
ENSSSCG00000002029,absent
ENSSSCG00000002032,present
ENSSSCG00000002033,absent
ENSSSCG00000002034,present
ENSSSCG00000002035,present
ENSSSCG00000002036,present
ENSSSCG00000002037,absent
ENSSSCG00000002039,present
ENSSSCG00000002040,present
ENSSSCG00000002041,present
ENSSSCG00000002042,present
ENSSSCG00000002045,present
ENSSSCG00000002050,present
ENSSSCG00000002051,present
ENSSSCG00000002052,absent
ENSSSCG00000002062,absent
ENSSSCG00000002071,absent
ENSSSCG00000002077,absent
ENSSSCG00000002078,absent
ENSSSCG00000002081,absent
ENSSSCG00000002084,absent
ENSSSCG00000002097,absent
ENSSSCG00000002099,absent
ENSSSCG00000002105,absent
ENSSSCG00000002127,present
ENSSSCG00000002129,present
ENSSSCG00000002130,absent
ENSSSCG00000002131,absent
ENSSSCG00000002134,absent
ENSSSCG00000002135,present
ENSSSCG00000002138,present
ENSSSCG00000002140,absent
ENSSSCG00000002142,present
ENSSSCG00000002143,present
ENSSSCG00000002144,present
ENSSSCG00000002145,present
ENSSSCG00000002148,absent
ENSSSCG00000002170,absent
ENSSSCG00000002188,absent
ENSSSCG00000002190,absent
ENSSSCG00000002202,absent
ENSSSCG00000002235,present
ENSSSCG00000002241,absent
ENSSSCG00000002243,present
ENSSSCG00000002245,present
ENSSSCG00000002251,absent
ENSSSCG00000002252,present
ENSSSCG00000002254,present
ENSSSCG00000002257,present
ENSSSCG00000002258,absent
ENSSSCG00000002259,present
ENSSSCG00000002260,present
ENSSSCG00000002262,absent
ENSSSCG00000002263,present
ENSSSCG00000002265,present
ENSSSCG00000002266,present
ENSSSCG00000002267,present
ENSSSCG00000002268,present
ENSSSCG00000002269,present
ENSSSCG00000002270,absent
ENSSSCG00000002274,absent
ENSSSCG00000002275,present
ENSSSCG00000002276,present
ENSSSCG00000002277,absent
ENSSSCG00000002279,present
ENSSSCG00000002280,present
ENSSSCG00000002281,present
ENSSSCG00000002283,present
ENSSSCG00000002284,absent
ENSSSCG00000002285,present
ENSSSCG00000002286,absent
ENSSSCG00000002287,present
ENSSSCG00000002290,present
ENSSSCG00000002292,present
ENSSSCG00000002294,present
ENSSSCG00000002295,present
ENSSSCG00000002296,present
ENSSSCG00000002297,absent
ENSSSCG00000002298,present
ENSSSCG00000002305,present
ENSSSCG00000002306,present
ENSSSCG00000002307,present
ENSSSCG00000002309,absent
ENSSSCG00000002310,absent
ENSSSCG00000002311,present
ENSSSCG00000002313,present
ENSSSCG00000002314,present
ENSSSCG00000002315,absent
ENSSSCG00000002316,present
ENSSSCG00000002321,absent
ENSSSCG00000002322,absent
ENSSSCG00000002329,present
ENSSSCG00000002330,present
ENSSSCG00000002332,present
ENSSSCG00000002333,present
ENSSSCG00000002337,present
ENSSSCG00000002340,present
ENSSSCG00000002341,present
ENSSSCG00000002344,present
ENSSSCG00000002348,absent
ENSSSCG00000002349,present
ENSSSCG00000002350,present
ENSSSCG00000002351,present
ENSSSCG00000002352,present
ENSSSCG00000002353,present
ENSSSCG00000002354,present
ENSSSCG00000002355,present
ENSSSCG00000002356,present
ENSSSCG00000002357,present
ENSSSCG00000002361,absent
ENSSSCG00000002363,absent
ENSSSCG00000002366,present
ENSSSCG00000002367,present
ENSSSCG00000002368,present
ENSSSCG00000002370,present
ENSSSCG00000002372,present
ENSSSCG00000002373,absent
ENSSSCG00000002374,present
ENSSSCG00000002375,present
ENSSSCG00000002377,present
ENSSSCG00000002378,present
ENSSSCG00000002379,present
ENSSSCG00000002380,absent
ENSSSCG00000002381,present
ENSSSCG00000002383,present
ENSSSCG00000002385,present
ENSSSCG00000002386,present
ENSSSCG00000002387,present
ENSSSCG00000002388,absent
ENSSSCG00000002389,present
ENSSSCG00000002390,present
ENSSSCG00000002391,absent
ENSSSCG00000002392,absent
ENSSSCG00000002396,present
ENSSSCG00000002397,present
ENSSSCG00000002398,absent
ENSSSCG00000002399,absent
ENSSSCG00000002400,absent
ENSSSCG00000002403,present
ENSSSCG00000002404,present
ENSSSCG00000002405,absent
ENSSSCG00000002406,present
ENSSSCG00000002408,present
ENSSSCG00000002410,present
ENSSSCG00000002411,present
ENSSSCG00000002412,present
ENSSSCG00000002414,present
ENSSSCG00000002423,absent
ENSSSCG00000002424,present
ENSSSCG00000002425,present
ENSSSCG00000002426,present
ENSSSCG00000002427,present
ENSSSCG00000002428,present
ENSSSCG00000002429,present
ENSSSCG00000002430,present
ENSSSCG00000002431,present
ENSSSCG00000002432,absent
ENSSSCG00000002433,present
ENSSSCG00000002434,present
ENSSSCG00000002436,present
ENSSSCG00000002438,absent
ENSSSCG00000002440,present
ENSSSCG00000002441,present
ENSSSCG00000002442,absent
ENSSSCG00000002443,present
ENSSSCG00000002444,present
ENSSSCG00000002445,present
ENSSSCG00000002446,present
ENSSSCG00000002447,present
ENSSSCG00000002449,present
ENSSSCG00000002450,absent
ENSSSCG00000002451,present
ENSSSCG00000002452,present
ENSSSCG00000002455,present
ENSSSCG00000002456,present
ENSSSCG00000002457,present
ENSSSCG00000002458,present
ENSSSCG00000002459,present
ENSSSCG00000002460,present
ENSSSCG00000002461,present
ENSSSCG00000002462,absent
ENSSSCG00000002464,absent
ENSSSCG00000002467,present
ENSSSCG00000002469,absent
ENSSSCG00000002470,present
ENSSSCG00000002474,present
ENSSSCG00000002475,absent
ENSSSCG00000002476,absent
ENSSSCG00000002478,absent
ENSSSCG00000002479,absent
ENSSSCG00000002481,absent
ENSSSCG00000002483,absent
ENSSSCG00000002486,absent
ENSSSCG00000002490,absent
ENSSSCG00000002494,present
ENSSSCG00000002495,present
ENSSSCG00000002496,present
ENSSSCG00000002497,absent
ENSSSCG00000002498,absent
ENSSSCG00000002501,absent
ENSSSCG00000002502,present
ENSSSCG00000002504,present
ENSSSCG00000002505,present
ENSSSCG00000002506,present
ENSSSCG00000002507,absent
ENSSSCG00000002508,present
ENSSSCG00000002509,present
ENSSSCG00000002510,absent
ENSSSCG00000002512,absent
ENSSSCG00000002515,absent
ENSSSCG00000002516,present
ENSSSCG00000002517,present
ENSSSCG00000002520,present
ENSSSCG00000002523,present
ENSSSCG00000002524,absent
ENSSSCG00000002525,present
ENSSSCG00000002526,present
ENSSSCG00000002528,present
ENSSSCG00000002529,present
ENSSSCG00000002530,present
ENSSSCG00000002531,present
ENSSSCG00000002532,present
ENSSSCG00000002533,present
ENSSSCG00000002535,present
ENSSSCG00000002536,absent
ENSSSCG00000002540,present
ENSSSCG00000002544,present
ENSSSCG00000002546,absent
ENSSSCG00000002547,present
ENSSSCG00000002552,absent
ENSSSCG00000002554,present
ENSSSCG00000002555,absent
ENSSSCG00000002557,present
ENSSSCG00000002558,present
ENSSSCG00000002559,absent
ENSSSCG00000002573,absent
ENSSSCG00000002585,absent
ENSSSCG00000002589,absent
ENSSSCG00000002594,absent
ENSSSCG00000002600,absent
ENSSSCG00000002601,absent
ENSSSCG00000002608,absent
ENSSSCG00000002610,absent
ENSSSCG00000002613,absent
ENSSSCG00000002620,present
ENSSSCG00000002622,present
ENSSSCG00000002623,absent
ENSSSCG00000002627,present
ENSSSCG00000002628,present
ENSSSCG00000002629,present
ENSSSCG00000002632,absent
ENSSSCG00000002633,present
ENSSSCG00000002635,present
ENSSSCG00000002637,absent
ENSSSCG00000002639,absent
ENSSSCG00000002640,present
ENSSSCG00000002642,absent
ENSSSCG00000002645,present
ENSSSCG00000002646,present
ENSSSCG00000002648,absent
ENSSSCG00000002650,present
ENSSSCG00000002651,absent
ENSSSCG00000002652,present
ENSSSCG00000002653,absent
ENSSSCG00000002654,present
ENSSSCG00000002655,present
ENSSSCG00000002656,present
ENSSSCG00000002657,absent
ENSSSCG00000002658,absent
ENSSSCG00000002660,present
ENSSSCG00000002664,present
ENSSSCG00000002666,present
ENSSSCG00000002667,present
ENSSSCG00000002668,absent
ENSSSCG00000002669,present
ENSSSCG00000002670,present
ENSSSCG00000002671,absent
ENSSSCG00000002672,present
ENSSSCG00000002675,absent
ENSSSCG00000002680,present
ENSSSCG00000002681,present
ENSSSCG00000002682,present
ENSSSCG00000002684,present
ENSSSCG00000002688,present
ENSSSCG00000002689,present
ENSSSCG00000002690,present
ENSSSCG00000002696,present
ENSSSCG00000002697,present
ENSSSCG00000002700,absent
ENSSSCG00000002701,present
ENSSSCG00000002703,present
ENSSSCG00000002704,present
ENSSSCG00000002706,present
ENSSSCG00000002707,present
ENSSSCG00000002708,present
ENSSSCG00000002709,absent
ENSSSCG00000002712,present
ENSSSCG00000002714,present
ENSSSCG00000002715,present
ENSSSCG00000002716,present
ENSSSCG00000002718,present
ENSSSCG00000002719,absent
ENSSSCG00000002720,absent
ENSSSCG00000002722,present
ENSSSCG00000002723,present
ENSSSCG00000002724,present
ENSSSCG00000002729,present
ENSSSCG00000002730,absent
ENSSSCG00000002734,absent
ENSSSCG00000002736,absent
ENSSSCG00000002737,absent
ENSSSCG00000002738,present
ENSSSCG00000002739,present
ENSSSCG00000002740,present
ENSSSCG00000002741,present
ENSSSCG00000002743,present
ENSSSCG00000002746,present
ENSSSCG00000002747,absent
ENSSSCG00000002748,present
ENSSSCG00000002749,present
ENSSSCG00000002752,present
ENSSSCG00000002753,present
ENSSSCG00000002754,present
ENSSSCG00000002755,present
ENSSSCG00000002759,present
ENSSSCG00000002761,absent
ENSSSCG00000002762,present
ENSSSCG00000002763,present
ENSSSCG00000002764,present
ENSSSCG00000002767,present
ENSSSCG00000002768,present
ENSSSCG00000002769,present
ENSSSCG00000002771,present
ENSSSCG00000002774,present
ENSSSCG00000002775,absent
ENSSSCG00000002776,present
ENSSSCG00000002777,absent
ENSSSCG00000002778,absent
ENSSSCG00000002779,present
ENSSSCG00000002781,absent
ENSSSCG00000002782,absent
ENSSSCG00000002783,present
ENSSSCG00000002786,present
ENSSSCG00000002787,present
ENSSSCG00000002788,absent
ENSSSCG00000002790,present
ENSSSCG00000002792,present
ENSSSCG00000002793,absent
ENSSSCG00000002795,present
ENSSSCG00000002799,present
ENSSSCG00000002802,present
ENSSSCG00000002803,absent
ENSSSCG00000002804,present
ENSSSCG00000002805,present
ENSSSCG00000002806,present
ENSSSCG00000002807,present
ENSSSCG00000002808,present
ENSSSCG00000002809,absent
ENSSSCG00000002811,absent
ENSSSCG00000002812,present
ENSSSCG00000002813,present
ENSSSCG00000002814,absent
ENSSSCG00000002815,present
ENSSSCG00000002817,absent
ENSSSCG00000002818,present
ENSSSCG00000002819,present
ENSSSCG00000002820,present
ENSSSCG00000002821,absent
ENSSSCG00000002822,present
ENSSSCG00000002825,present
ENSSSCG00000002827,absent
ENSSSCG00000002828,present
ENSSSCG00000002829,present
ENSSSCG00000002830,absent
ENSSSCG00000002831,absent
ENSSSCG00000002835,present
ENSSSCG00000002836,absent
ENSSSCG00000002838,present
ENSSSCG00000002839,absent
ENSSSCG00000002841,present
ENSSSCG00000002844,present
ENSSSCG00000002846,present
ENSSSCG00000002847,present
ENSSSCG00000002849,absent
ENSSSCG00000002850,absent
ENSSSCG00000002852,present
ENSSSCG00000002854,present
ENSSSCG00000002855,present
ENSSSCG00000002857,absent
ENSSSCG00000002859,present
ENSSSCG00000002860,present
ENSSSCG00000002862,absent
ENSSSCG00000002863,present
ENSSSCG00000002864,absent
ENSSSCG00000002865,present
ENSSSCG00000002866,present
ENSSSCG00000002867,present
ENSSSCG00000002868,present
ENSSSCG00000002869,present
ENSSSCG00000002872,present
ENSSSCG00000002873,present
ENSSSCG00000002875,present
ENSSSCG00000002877,present
ENSSSCG00000002879,present
ENSSSCG00000002882,absent
ENSSSCG00000002884,present
ENSSSCG00000002885,present
ENSSSCG00000002887,absent
ENSSSCG00000002888,present
ENSSSCG00000002891,absent
ENSSSCG00000002893,absent
ENSSSCG00000002895,present
ENSSSCG00000002898,present
ENSSSCG00000002901,absent
ENSSSCG00000002902,absent
ENSSSCG00000002904,present
ENSSSCG00000002905,present
ENSSSCG00000002906,present
ENSSSCG00000002907,present
ENSSSCG00000002908,absent
ENSSSCG00000002910,present
ENSSSCG00000002913,absent
ENSSSCG00000002915,absent
ENSSSCG00000002916,present
ENSSSCG00000002917,present
ENSSSCG00000002918,present
ENSSSCG00000002919,present
ENSSSCG00000002921,present
ENSSSCG00000002923,present
ENSSSCG00000002926,present
ENSSSCG00000002927,absent
ENSSSCG00000002929,absent
ENSSSCG00000002930,present
ENSSSCG00000002931,present
ENSSSCG00000002932,present
ENSSSCG00000002933,present
ENSSSCG00000002935,present
ENSSSCG00000002937,present
ENSSSCG00000002938,present
ENSSSCG00000002941,present
ENSSSCG00000002944,absent
ENSSSCG00000002950,present
ENSSSCG00000002952,present
ENSSSCG00000002953,present
ENSSSCG00000002954,present
ENSSSCG00000002955,present
ENSSSCG00000002957,absent
ENSSSCG00000002959,present
ENSSSCG00000002960,present
ENSSSCG00000002962,present
ENSSSCG00000002963,present
ENSSSCG00000002965,present
ENSSSCG00000002967,absent
ENSSSCG00000002968,absent
ENSSSCG00000002969,absent
ENSSSCG00000002971,absent
ENSSSCG00000002972,absent
ENSSSCG00000002977,absent
ENSSSCG00000002978,absent
ENSSSCG00000002980,absent
ENSSSCG00000002983,absent
ENSSSCG00000002986,absent
ENSSSCG00000002987,absent
ENSSSCG00000002988,present
ENSSSCG00000002989,present
ENSSSCG00000002990,absent
ENSSSCG00000002991,absent
ENSSSCG00000002993,absent
ENSSSCG00000002994,absent
ENSSSCG00000002995,present
ENSSSCG00000002996,present
ENSSSCG00000002997,present
ENSSSCG00000002998,present
ENSSSCG00000003000,present
ENSSSCG00000003006,absent
ENSSSCG00000003011,absent
ENSSSCG00000003013,present
ENSSSCG00000003015,present
ENSSSCG00000003016,present
ENSSSCG00000003017,present
ENSSSCG00000003018,present
ENSSSCG00000003021,present
ENSSSCG00000003022,absent
ENSSSCG00000003024,present
ENSSSCG00000003030,present
ENSSSCG00000003035,present
ENSSSCG00000003037,present
ENSSSCG00000003038,present
ENSSSCG00000003040,present
ENSSSCG00000003042,present
ENSSSCG00000003043,absent
ENSSSCG00000003044,absent
ENSSSCG00000003045,absent
ENSSSCG00000003046,present
ENSSSCG00000003047,absent
ENSSSCG00000003048,absent
ENSSSCG00000003049,absent
ENSSSCG00000003051,absent
ENSSSCG00000003052,absent
ENSSSCG00000003053,absent
ENSSSCG00000003054,absent
ENSSSCG00000003055,present
ENSSSCG00000003059,present
ENSSSCG00000003061,present
ENSSSCG00000003062,absent
ENSSSCG00000003063,absent
ENSSSCG00000003064,present
ENSSSCG00000003066,absent
ENSSSCG00000003068,present
ENSSSCG00000003069,absent
ENSSSCG00000003070,present
ENSSSCG00000003071,present
ENSSSCG00000003072,present
ENSSSCG00000003073,absent
ENSSSCG00000003076,present
ENSSSCG00000003077,present
ENSSSCG00000003078,absent
ENSSSCG00000003079,present
ENSSSCG00000003080,absent
ENSSSCG00000003081,absent
ENSSSCG00000003083,absent
ENSSSCG00000003085,present
ENSSSCG00000003086,absent
ENSSSCG00000003088,present
ENSSSCG00000003089,present
ENSSSCG00000003090,present
ENSSSCG00000003091,present
ENSSSCG00000003092,absent
ENSSSCG00000003093,present
ENSSSCG00000003096,absent
ENSSSCG00000003098,present
ENSSSCG00000003100,present
ENSSSCG00000003101,present
ENSSSCG00000003102,absent
ENSSSCG00000003103,present
ENSSSCG00000003104,present
ENSSSCG00000003105,present
ENSSSCG00000003106,present
ENSSSCG00000003107,present
ENSSSCG00000003108,absent
ENSSSCG00000003109,present
ENSSSCG00000003110,present
ENSSSCG00000003111,present
ENSSSCG00000003112,absent
ENSSSCG00000003113,absent
ENSSSCG00000003114,present
ENSSSCG00000003115,present
ENSSSCG00000003119,absent
ENSSSCG00000003120,present
ENSSSCG00000003121,present
ENSSSCG00000003123,absent
ENSSSCG00000003124,absent
ENSSSCG00000003125,absent
ENSSSCG00000003126,absent
ENSSSCG00000003128,present
ENSSSCG00000003129,absent
ENSSSCG00000003131,absent
ENSSSCG00000003132,present
ENSSSCG00000003133,absent
ENSSSCG00000003134,present
ENSSSCG00000003135,absent
ENSSSCG00000003136,present
ENSSSCG00000003137,present
ENSSSCG00000003139,present
ENSSSCG00000003140,absent
ENSSSCG00000003142,present
ENSSSCG00000003143,present
ENSSSCG00000003144,present
ENSSSCG00000003145,present
ENSSSCG00000003146,absent
ENSSSCG00000003147,present
ENSSSCG00000003148,present
ENSSSCG00000003149,absent
ENSSSCG00000003150,present
ENSSSCG00000003152,present
ENSSSCG00000003153,present
ENSSSCG00000003154,present
ENSSSCG00000003155,present
ENSSSCG00000003156,absent
ENSSSCG00000003157,present
ENSSSCG00000003159,absent
ENSSSCG00000003160,absent
ENSSSCG00000003161,present
ENSSSCG00000003165,present
ENSSSCG00000003168,present
ENSSSCG00000003169,present
ENSSSCG00000003170,absent
ENSSSCG00000003171,absent
ENSSSCG00000003172,absent
ENSSSCG00000003177,present
ENSSSCG00000003178,present
ENSSSCG00000003183,present
ENSSSCG00000003187,present
ENSSSCG00000003189,present
ENSSSCG00000003191,absent
ENSSSCG00000003192,present
ENSSSCG00000003193,present
ENSSSCG00000003194,present
ENSSSCG00000003195,present
ENSSSCG00000003196,present
ENSSSCG00000003197,present
ENSSSCG00000003198,present
ENSSSCG00000003199,present
ENSSSCG00000003201,present
ENSSSCG00000003204,present
ENSSSCG00000003207,absent
ENSSSCG00000003211,present
ENSSSCG00000003212,present
ENSSSCG00000003214,absent
ENSSSCG00000003216,absent
ENSSSCG00000003217,present
ENSSSCG00000003218,absent
ENSSSCG00000003219,present
ENSSSCG00000003222,absent
ENSSSCG00000003225,absent
ENSSSCG00000003227,absent
ENSSSCG00000003228,absent
ENSSSCG00000003229,present
ENSSSCG00000003230,present
ENSSSCG00000003231,present
ENSSSCG00000003232,absent
ENSSSCG00000003233,present
ENSSSCG00000003234,absent
ENSSSCG00000003235,present
ENSSSCG00000003236,present
ENSSSCG00000003238,present
ENSSSCG00000003239,absent
ENSSSCG00000003240,present
ENSSSCG00000003241,present
ENSSSCG00000003247,absent
ENSSSCG00000003248,absent
ENSSSCG00000003251,absent
ENSSSCG00000003253,present
ENSSSCG00000003255,absent
ENSSSCG00000003256,absent
ENSSSCG00000003257,absent
ENSSSCG00000003259,absent
ENSSSCG00000003261,present
ENSSSCG00000003262,present
ENSSSCG00000003263,present
ENSSSCG00000003264,present
ENSSSCG00000003265,present
ENSSSCG00000003266,absent
ENSSSCG00000003267,present
ENSSSCG00000003268,present
ENSSSCG00000003269,absent
ENSSSCG00000003271,absent
ENSSSCG00000003272,absent
ENSSSCG00000003275,absent
ENSSSCG00000003277,absent
ENSSSCG00000003278,present
ENSSSCG00000003282,absent
ENSSSCG00000003284,absent
