Gene ID,Majority detection flag
ENSG00000241250,absent
ENSG00000241251,absent
ENSG00000241255,present
ENSG00000241257,absent
ENSG00000241258,present
ENSG00000241261,absent
ENSG00000241269,present
ENSG00000241278,present
ENSG00000241281,absent
ENSG00000241282,absent
ENSG00000241286,absent
ENSG00000241288,present
ENSG00000241293,absent
ENSG00000241294,present
ENSG00000241305,absent
ENSG00000241307,absent
ENSG00000241313,present
ENSG00000241316,present
ENSG00000241318,absent
ENSG00000241319,absent
ENSG00000241322,present
ENSG00000241334,absent
ENSG00000241343,present
ENSG00000241344,absent
ENSG00000241346,absent
ENSG00000241350,absent
ENSG00000241351,present
ENSG00000241352,absent
ENSG00000241353,absent
ENSG00000241354,absent
ENSG00000241356,absent
ENSG00000241357,present
ENSG00000241358,absent
ENSG00000241360,present
ENSG00000241361,absent
ENSG00000241362,present
ENSG00000241367,absent
ENSG00000241370,present
ENSG00000241385,absent
ENSG00000241399,present
ENSG00000241400,absent
ENSG00000241404,present
ENSG00000241406,present
ENSG00000241409,present
ENSG00000241411,present
ENSG00000241413,present
ENSG00000241416,absent
ENSG00000241418,absent
ENSG00000241423,absent
ENSG00000241429,absent
ENSG00000241431,absent
ENSG00000241434,absent
ENSG00000241438,absent
ENSG00000241439,absent
ENSG00000241449,present
ENSG00000241451,absent
ENSG00000241456,present
ENSG00000241458,absent
ENSG00000241462,absent
ENSG00000241464,absent
ENSG00000241468,present
ENSG00000241469,present
ENSG00000241472,present
ENSG00000241473,absent
ENSG00000241476,absent
ENSG00000241478,absent
ENSG00000241484,present
ENSG00000241489,present
ENSG00000241490,present
ENSG00000241493,absent
ENSG00000241494,present
ENSG00000241499,absent
ENSG00000241506,present
ENSG00000241511,present
ENSG00000241520,present
ENSG00000241525,present
ENSG00000241526,absent
ENSG00000241527,absent
ENSG00000241529,present
ENSG00000241532,absent
ENSG00000241535,absent
ENSG00000241537,absent
ENSG00000241539,absent
ENSG00000241546,absent
ENSG00000241547,present
ENSG00000241549,present
ENSG00000241553,present
ENSG00000241556,present
ENSG00000241560,present
ENSG00000241562,absent
ENSG00000241563,present
ENSG00000241566,present
ENSG00000241568,present
ENSG00000241570,present
ENSG00000241571,absent
ENSG00000241573,absent
ENSG00000241577,present
ENSG00000241582,absent
ENSG00000241590,absent
ENSG00000241592,absent
ENSG00000241593,present
ENSG00000241595,absent
ENSG00000241597,absent
ENSG00000241598,absent
ENSG00000241607,absent
ENSG00000241612,present
ENSG00000241621,absent
ENSG00000241622,absent
ENSG00000241625,present
ENSG00000241627,present
ENSG00000241631,present
ENSG00000241634,present
ENSG00000241635,absent
ENSG00000241640,absent
ENSG00000241641,absent
ENSG00000241644,present
ENSG00000241651,absent
ENSG00000241652,present
ENSG00000241654,absent
ENSG00000241656,absent
ENSG00000241657,present
ENSG00000241661,absent
ENSG00000241668,absent
ENSG00000241671,absent
ENSG00000241673,absent
ENSG00000241678,present
ENSG00000241679,present
ENSG00000241680,absent
ENSG00000241684,present
ENSG00000241685,present
ENSG00000241690,absent
ENSG00000241695,absent
ENSG00000241697,absent
ENSG00000241717,absent
ENSG00000241720,present
ENSG00000241721,absent
ENSG00000241722,absent
ENSG00000241723,absent
ENSG00000241728,present
ENSG00000241735,present
ENSG00000241738,absent
ENSG00000241739,absent
ENSG00000241741,present
ENSG00000241744,absent
ENSG00000241746,absent
ENSG00000241749,present
ENSG00000241755,present
ENSG00000241764,present
ENSG00000241765,absent
ENSG00000241769,present
ENSG00000241776,absent
ENSG00000241777,absent
ENSG00000241782,present
ENSG00000241787,absent
ENSG00000241788,absent
ENSG00000241789,present
ENSG00000241790,present
ENSG00000241794,absent
ENSG00000241804,absent
ENSG00000241808,absent
ENSG00000241809,absent
ENSG00000241810,absent
ENSG00000241815,absent
ENSG00000241825,absent
ENSG00000241828,absent
ENSG00000241829,absent
ENSG00000241837,present
ENSG00000241838,absent
ENSG00000241839,present
ENSG00000241846,absent
ENSG00000241852,present
ENSG00000241853,absent
ENSG00000241859,absent
ENSG00000241860,present
ENSG00000241861,absent
ENSG00000241868,present
ENSG00000241869,present
ENSG00000241870,absent
ENSG00000241874,absent
ENSG00000241877,absent
ENSG00000241878,present
ENSG00000241879,absent
ENSG00000241886,present
ENSG00000241888,absent
ENSG00000241889,present
ENSG00000241890,absent
ENSG00000241891,absent
ENSG00000241899,absent
ENSG00000241905,absent
ENSG00000241907,present
ENSG00000241911,absent
ENSG00000241912,present
ENSG00000241913,absent
ENSG00000241917,absent
ENSG00000241923,present
ENSG00000241926,absent
ENSG00000241929,absent
ENSG00000241932,absent
ENSG00000241935,present
ENSG00000241941,absent
ENSG00000241942,absent
ENSG00000241945,present
ENSG00000241946,absent
ENSG00000241947,absent
ENSG00000241950,absent
ENSG00000241954,present
ENSG00000241956,present
ENSG00000241961,absent
ENSG00000241962,present
ENSG00000241963,present
ENSG00000241964,present
ENSG00000241965,absent
ENSG00000241973,present
ENSG00000241975,present
ENSG00000241981,absent
ENSG00000241983,present
ENSG00000241984,present
ENSG00000241985,present
ENSG00000241990,present
ENSG00000241991,absent
ENSG00000241993,absent
ENSG00000242001,absent
ENSG00000242009,present
ENSG00000242017,absent
ENSG00000242019,absent
ENSG00000242028,present
ENSG00000242034,absent
ENSG00000242036,absent
ENSG00000242041,absent
ENSG00000242052,present
ENSG00000242058,absent
ENSG00000242060,absent
ENSG00000242061,absent
ENSG00000242062,absent
ENSG00000242067,present
ENSG00000242068,present
ENSG00000242070,absent
ENSG00000242071,present
ENSG00000242072,present
ENSG00000242073,absent
ENSG00000242076,present
ENSG00000242080,absent
ENSG00000242083,absent
ENSG00000242085,present
ENSG00000242086,present
ENSG00000242087,absent
ENSG00000242088,present
ENSG00000242097,absent
ENSG00000242100,present
ENSG00000242101,present
ENSG00000242103,absent
ENSG00000242104,absent
ENSG00000242109,absent
ENSG00000242110,present
ENSG00000242111,absent
ENSG00000242114,present
ENSG00000242119,absent
ENSG00000242120,absent
ENSG00000242123,absent
ENSG00000242125,present
ENSG00000242134,absent
ENSG00000242135,absent
ENSG00000242137,absent
ENSG00000242140,absent
ENSG00000242142,present
ENSG00000242147,present
ENSG00000242151,absent
ENSG00000242152,absent
ENSG00000242153,absent
ENSG00000242154,present
ENSG00000242156,absent
ENSG00000242158,present
ENSG00000242159,absent
ENSG00000242162,absent
ENSG00000242163,absent
ENSG00000242169,absent
ENSG00000242170,present
ENSG00000242173,present
ENSG00000242175,present
ENSG00000242176,absent
ENSG00000242178,absent
ENSG00000242186,absent
ENSG00000242190,present
ENSG00000242193,present
ENSG00000242195,absent
ENSG00000242197,absent
ENSG00000242198,present
ENSG00000242199,absent
ENSG00000242201,present
ENSG00000242206,absent
ENSG00000242208,absent
ENSG00000242209,absent
ENSG00000242214,absent
ENSG00000242220,present
ENSG00000242221,present
ENSG00000242222,absent
ENSG00000242229,absent
ENSG00000242242,present
ENSG00000242244,absent
ENSG00000242246,absent
ENSG00000242247,present
ENSG00000242248,absent
ENSG00000242252,present
ENSG00000242255,absent
ENSG00000242258,present
ENSG00000242259,present
ENSG00000242261,present
ENSG00000242262,absent
ENSG00000242265,present
ENSG00000242267,present
ENSG00000242272,absent
ENSG00000242276,absent
ENSG00000242278,absent
ENSG00000242279,absent
ENSG00000242280,absent
ENSG00000242282,present
ENSG00000242285,absent
ENSG00000242288,present
ENSG00000242290,present
ENSG00000242291,absent
ENSG00000242292,absent
ENSG00000242293,absent
ENSG00000242294,present
ENSG00000242295,absent
ENSG00000242296,absent
ENSG00000242299,present
ENSG00000242307,present
ENSG00000242308,absent
ENSG00000242314,absent
ENSG00000242318,absent
ENSG00000242320,absent
ENSG00000242321,absent
ENSG00000242324,absent
ENSG00000242325,present
ENSG00000242326,absent
ENSG00000242327,absent
ENSG00000242329,absent
ENSG00000242337,present
ENSG00000242338,present
ENSG00000242352,absent
ENSG00000242353,absent
ENSG00000242358,absent
ENSG00000242362,absent
ENSG00000242364,absent
ENSG00000242365,absent
ENSG00000242366,absent
ENSG00000242371,present
ENSG00000242372,present
ENSG00000242387,absent
ENSG00000242389,absent
ENSG00000242390,absent
ENSG00000242391,present
ENSG00000242393,absent
ENSG00000242399,absent
ENSG00000242405,absent
ENSG00000242411,absent
ENSG00000242412,absent
ENSG00000242417,absent
ENSG00000242419,present
ENSG00000242423,absent
ENSG00000242431,absent
ENSG00000242435,absent
ENSG00000242439,absent
ENSG00000242441,present
ENSG00000242444,absent
ENSG00000242445,absent
ENSG00000242456,absent
ENSG00000242457,present
ENSG00000242461,absent
ENSG00000242472,present
ENSG00000242473,absent
ENSG00000242474,present
ENSG00000242477,present
ENSG00000242479,present
ENSG00000242485,present
ENSG00000242488,absent
ENSG00000242493,present
ENSG00000242498,present
ENSG00000242507,absent
ENSG00000242510,absent
ENSG00000242512,present
ENSG00000242515,absent
ENSG00000242516,present
ENSG00000242520,absent
ENSG00000242524,absent
ENSG00000242525,absent
ENSG00000242527,absent
ENSG00000242529,absent
ENSG00000242531,present
ENSG00000242534,present
ENSG00000242537,absent
ENSG00000242539,present
ENSG00000242550,absent
ENSG00000242551,absent
ENSG00000242552,absent
ENSG00000242553,present
ENSG00000242560,present
ENSG00000242561,absent
ENSG00000242562,absent
ENSG00000242571,absent
ENSG00000242573,absent
ENSG00000242574,present
ENSG00000242575,absent
ENSG00000242580,present
ENSG00000242583,absent
ENSG00000242586,absent
ENSG00000242588,present
ENSG00000242593,present
ENSG00000242595,absent
ENSG00000242598,absent
ENSG00000242599,absent
ENSG00000242600,present
ENSG00000242602,absent
ENSG00000242607,present
ENSG00000242608,absent
ENSG00000242609,absent
ENSG00000242610,absent
ENSG00000242612,present
ENSG00000242613,absent
ENSG00000242615,present
ENSG00000242616,present
ENSG00000242622,present
ENSG00000242628,present
ENSG00000242634,absent
ENSG00000242635,absent
ENSG00000242636,absent
ENSG00000242638,present
ENSG00000242640,absent
ENSG00000242654,absent
ENSG00000242660,absent
ENSG00000242661,absent
ENSG00000242667,present
ENSG00000242668,present
ENSG00000242670,absent
ENSG00000242675,absent
ENSG00000242683,absent
ENSG00000242689,present
ENSG00000242692,present
ENSG00000242696,present
ENSG00000242697,absent
ENSG00000242703,absent
ENSG00000242705,absent
ENSG00000242706,absent
ENSG00000242709,absent
ENSG00000242715,present
ENSG00000242727,absent
ENSG00000242728,absent
ENSG00000242729,absent
ENSG00000242731,absent
ENSG00000242732,present
ENSG00000242735,present
ENSG00000242736,absent
ENSG00000242737,absent
ENSG00000242741,present
ENSG00000242747,present
ENSG00000242748,present
ENSG00000242752,absent
ENSG00000242756,absent
ENSG00000242757,absent
ENSG00000242759,present
ENSG00000242766,absent
ENSG00000242767,present
ENSG00000242768,absent
ENSG00000242771,absent
ENSG00000242779,present
ENSG00000242791,present
ENSG00000242793,absent
ENSG00000242797,present
ENSG00000242798,present
ENSG00000242802,present
ENSG00000242807,absent
ENSG00000242808,present
ENSG00000242810,absent
ENSG00000242811,present
ENSG00000242814,absent
ENSG00000242829,present
ENSG00000242834,absent
ENSG00000242836,absent
ENSG00000242837,absent
ENSG00000242841,absent
ENSG00000242849,absent
ENSG00000242850,absent
ENSG00000242852,present
ENSG00000242853,present
ENSG00000242854,absent
ENSG00000242856,absent
ENSG00000242858,absent
ENSG00000242861,present
ENSG00000242866,present
ENSG00000242875,absent
ENSG00000242880,present
ENSG00000242882,absent
ENSG00000242887,present
ENSG00000242888,absent
ENSG00000242889,present
ENSG00000242899,absent
ENSG00000242902,present
ENSG00000242911,absent
ENSG00000242915,absent
ENSG00000242922,absent
ENSG00000242931,absent
ENSG00000242936,absent
ENSG00000242941,absent
ENSG00000242943,absent
ENSG00000242945,absent
ENSG00000242948,absent
ENSG00000242950,present
ENSG00000242951,present
ENSG00000242952,absent
ENSG00000242953,absent
ENSG00000242958,absent
ENSG00000242960,present
ENSG00000242963,absent
ENSG00000242968,absent
ENSG00000242970,present
ENSG00000242978,absent
ENSG00000242979,absent
ENSG00000242983,absent
ENSG00000242986,absent
ENSG00000242990,absent
ENSG00000242991,absent
ENSG00000242992,absent
ENSG00000242993,absent
ENSG00000242995,absent
ENSG00000243004,present
ENSG00000243007,absent
ENSG00000243008,present
ENSG00000243011,present
ENSG00000243014,absent
ENSG00000243016,absent
ENSG00000243020,absent
ENSG00000243022,absent
ENSG00000243023,absent
ENSG00000243024,present
ENSG00000243025,absent
ENSG00000243027,present
ENSG00000243033,absent
ENSG00000243038,absent
ENSG00000243040,absent
ENSG00000243044,absent
ENSG00000243048,absent
ENSG00000243049,present
ENSG00000243050,absent
ENSG00000243053,absent
ENSG00000243055,present
ENSG00000243056,present
ENSG00000243058,absent
ENSG00000243063,present
ENSG00000243064,absent
ENSG00000243069,present
ENSG00000243071,present
ENSG00000243072,absent
ENSG00000243073,absent
ENSG00000243083,present
ENSG00000243085,absent
ENSG00000243089,present
ENSG00000243094,present
ENSG00000243095,absent
ENSG00000243099,absent
ENSG00000243101,absent
ENSG00000243103,present
ENSG00000243104,absent
ENSG00000243107,present
ENSG00000243116,absent
ENSG00000243122,absent
ENSG00000243129,absent
ENSG00000243130,absent
ENSG00000243135,absent
ENSG00000243136,present
ENSG00000243137,absent
ENSG00000243141,absent
ENSG00000243144,present
ENSG00000243147,present
ENSG00000243149,present
ENSG00000243154,absent
ENSG00000243155,present
ENSG00000243156,present
ENSG00000243160,absent
ENSG00000243164,absent
ENSG00000243165,absent
ENSG00000243167,absent
ENSG00000243171,absent
ENSG00000243175,absent
ENSG00000243176,present
ENSG00000243181,present
ENSG00000243187,present
ENSG00000243188,absent
ENSG00000243193,present
ENSG00000243195,absent
ENSG00000243199,present
ENSG00000243207,present
ENSG00000243224,present
ENSG00000243225,absent
ENSG00000243230,present
ENSG00000243232,present
ENSG00000243234,present
ENSG00000243236,absent
ENSG00000243238,present
ENSG00000243243,present
ENSG00000243244,present
ENSG00000243250,present
ENSG00000243256,absent
ENSG00000243257,absent
ENSG00000243264,present
ENSG00000243265,absent
ENSG00000243279,present
ENSG00000243280,absent
ENSG00000243284,absent
ENSG00000243287,absent
ENSG00000243289,present
ENSG00000243290,present
ENSG00000243297,present
ENSG00000243302,present
ENSG00000243303,absent
ENSG00000243304,present
ENSG00000243305,present
ENSG00000243307,absent
ENSG00000243312,absent
ENSG00000243314,absent
ENSG00000243316,absent
ENSG00000243317,present
ENSG00000243323,present
ENSG00000243328,absent
ENSG00000243333,present
ENSG00000243335,present
ENSG00000243339,present
ENSG00000243353,absent
ENSG00000243355,absent
ENSG00000243364,present
ENSG00000243368,present
ENSG00000243378,absent
ENSG00000243384,present
ENSG00000243385,absent
ENSG00000243388,absent
ENSG00000243389,present
ENSG00000243396,absent
ENSG00000243402,absent
ENSG00000243403,absent
ENSG00000243404,present
ENSG00000243406,present
ENSG00000243414,present
ENSG00000243415,present
ENSG00000243417,present
ENSG00000243422,present
ENSG00000243423,absent
ENSG00000243429,present
ENSG00000243431,present
ENSG00000243438,absent
ENSG00000243445,absent
ENSG00000243446,present
ENSG00000243449,present
ENSG00000243455,absent
ENSG00000243466,present
ENSG00000243468,absent
ENSG00000243469,absent
ENSG00000243477,present
ENSG00000243478,absent
ENSG00000243480,present
ENSG00000243483,absent
ENSG00000243489,absent
ENSG00000243494,absent
ENSG00000243495,absent
ENSG00000243498,absent
ENSG00000243499,absent
ENSG00000243501,absent
ENSG00000243503,absent
ENSG00000243504,present
ENSG00000243507,absent
ENSG00000243508,absent
ENSG00000243509,absent
ENSG00000243514,absent
ENSG00000243516,absent
ENSG00000243517,present
ENSG00000243518,absent
ENSG00000243519,absent
ENSG00000243521,absent
ENSG00000243531,absent
ENSG00000243532,present
ENSG00000243537,absent
ENSG00000243538,absent
ENSG00000243543,absent
ENSG00000243544,present
ENSG00000243547,absent
ENSG00000243554,present
ENSG00000243560,present
ENSG00000243566,present
ENSG00000243568,absent
ENSG00000243581,absent
ENSG00000243584,absent
ENSG00000243592,absent
ENSG00000243596,absent
ENSG00000243601,absent
ENSG00000243607,absent
ENSG00000243609,absent
ENSG00000243621,absent
ENSG00000243627,absent
ENSG00000243635,absent
ENSG00000243641,absent
ENSG00000243642,present
ENSG00000243643,absent
ENSG00000243646,present
ENSG00000243648,present
ENSG00000243649,present
ENSG00000243650,present
ENSG00000243655,present
ENSG00000243658,absent
ENSG00000243659,present
ENSG00000243660,present
ENSG00000243661,absent
ENSG00000243663,absent
ENSG00000243664,absent
ENSG00000243667,present
ENSG00000243669,absent
ENSG00000243672,absent
ENSG00000243674,absent
ENSG00000243675,absent
ENSG00000243678,present
